"establishment_id","name","address","zip_code","owner","license_number","license_type","most_recent_license_date","establishment_type","status","restaurant_complexity_level","review_frequency_in_days","address_id","lat","lon"
"1785","Burger King ","3200 Davison Ave. W.","48238","EYM King of Michigan LLC","075686","Fixed Establishment","4/29/2019","Food Service Establishment","Open","High","335","30837","42.3911710953924","-83.1281309837257"
"1786","Burger King","20240 Plymouth Rd.","48228","EYM King of Michigan LLC","078378","Fixed Establishment","4/26/2022","Food Service Establishment","Open","High","150","215591","42.372186139095","-83.2397226327539"
"1787","Burger King ","19100 Lahser Rd.","48219","EYM King of Michigan LLC","076327","Fixed Establishment","6/21/2013","Food Service Establishment","Open",,"335","352706","42.4294656960567","-83.2578690466935"
"1788","Total Vending","6501 Lynch","48234","Joann Trevisan","034690","Other","4/29/2016","LHD - Vending","Open",,"500","679","42.4065117724219","-83.0331234641637"
"1789","Robinson Dairy Vending","11685 Mt. Elliott","48212","Frank Caramagno","034707","Fixed Establishment","12/4/2006","LHD - Vending","Open",,"180","274944","42.4096306650981","-83.0384009735777"
"1790","Metro Vending","2627 Clark","48210","Charlie Giacona","034712","Other",,"LHD - Vending","Open",,"500","219883","42.3274064801631","-83.102361785522"
"1792","Metro Vending","3579 Gratiot","48207","Metro Vending","034719","Other",,"LHD - Vending","Open",,"180","270094","42.362831726462","-83.0265478200512"
"1793","Metro Vending","6421 Lynch","48234","Metro Vending","034720","Other",,"LHD - Vending","Open",,"180","349649","42.4060478199999","-83.03609466"
"1794","White Castle #18","6301 Warren Ave. W.","48210","White Castle System, Inc.","035059","Fixed Establishment","5/1/2019","Food Service Establishment","Open",,"335","213831","42.3443481654924","-83.1311707608309"
"1795","Sacred Heart Seminary","2701 Chicago W.","48206","Sacred Heart Major Seminary","035162","Fixed Establishment","12/4/2007","Food Service Establishment","Permanently Closed",,"150","37896","42.3751210797207","-83.1116164162992"
"1796","Popeye's #930","12218 Warren Ave. E.","48215","Amin Dhanani","253640","Fixed Establishment","4/26/2022","Food Service Establishment","Open","Medium","335","305851","42.389403505049","-82.9745770453558"
"1797","Wendy's Old Fashioned Hamburgers","17010 Harper","48226","WMlimited partnership LLC","230543","Fixed Establishment","4/29/2019","Food Service Establishment","Open","Medium","335","306762","42.4158171321014","-82.937152111292"
"1798","Wendy's Old Fashioned Hamburgers #0820","6333 Eight Mile Rd. W.","48221","Tayven Food Corp.","078831","Fixed Establishment","2/2/2021","Food Service Establishment","Open","Medium","335","19337","42.4457622953314","-83.1428570659841"
"1799","AVI Food Systems, Inc.","2500 Grand Blvd. E.","48211","AVI Food Systems, Inc.","035500","Fixed Establishment","5/5/2017","Food Service Establishment","Open","High","150","254577","42.3789160432143","-83.0507078916401"
"1800","Wendy's","6601 Jefferson Ave. E.","48207","Douglas Corp. of Michigan","221958","Fixed Establishment","4/26/2022","Food Service Establishment","Open","Medium","335","327922","42.3457507154758","-83.0061206232421"
"1801","Wendy's ","18430 Ford Rd.","48228","Douglas Corp of Michigan","229348","Fixed Establishment","4/26/2022","Food Service Establishment","Open","Medium","335","215163","42.3294289789606","-83.2196911813796"
"1802","Vix Vending","19001 Glendale","48223","John Rittman","035593","Other",,"LHD - Vending","Open",,"180","113605","42.3807619868113","-83.2276917986596"
"1803","Continental Canteen","8555 Lynch","48234","Steve Laporte","035594","Other",,"LHD - Vending","Open",,"500","318326","42.4067530723808","-83.0131040615925"
"1804","Canteen Vending/Robinson Dairy Vending","14250 Plymouth","48227","Canteen Vending","035595","Other",,"LHD - Vending","Open",,"180","351415","42.374444309673","-83.1843364072833"
"1805","Robinson Dairy Vending","3300 Mack","48207","Frank Caramagno","035599","Other",,"LHD - Vending","Open",,"180","349009","42.3594275813663","-83.0272361102712"
"1807","Modern Vending","6071 Outer Drive W.","48235","Modern Vending","035601","Other",,"LHD - Vending","Open",,"180","252474","42.4189984559919","-83.182396587898"
"1809","Robinson Dairy Vending","4201 St. Antoine","48201","Frank Caramagno","035668","Other",,"LHD - Vending","Open",,"180","349216","42.3535008337007","-83.0548165972827"
"1810","Robinson Dairy Vending","20001 Sherwood","48234","Frank Caramagno","035670","Other",,"LHD - Vending","Open",,"180","352977","42.4431190399999","-83.03559112"
"1811","Robinson Dairy Vending","12255 Southfield","48228","Frank Caramagno","035672","Other",,"LHD - Vending","Open",,"180",,,
"1812","Koolies","735 Randolph","48226","Sheree Ray","035673","Other","4/28/2015","LHD - Vending","Open",,"500",,,
"1813","Modern Vending Services","3600 Military","48210","Mike McToggart","035675","Other",,"LHD - Vending","Open",,"180","154474","42.3294053671688","-83.1173495777394"
"1814","Modern Vending Service","261 Mack","48201","Modern Vending Service","035687","Other",,"LHD - Vending","Permanently Closed",,"180","233095","42.3498572993695","-83.0555967434058"
"1815","Modern Vending","4201 St. Antoine","48201","Modern Vending","035688","Other",,"LHD - Vending","Open",,"180","349216","42.3535008337007","-83.0548165972827"
"1816","Wendy's-Harper Hospital #797","3990 John R St.","48201","The Starboard Group Corp.","081577","Fixed Establishment","5/7/2018","Food Service Establishment","Open","Medium","335","328296","42.3509701157216","-83.0561500458897"
"1817","Don's Vending Service","1200 Zug Island","48209","Don Hesse","035744","Other",,"LHD - Vending","Open",,"180",,,
"1818","Blue Water Exploration--Diamond Belle","13000 Denmark","48217","Patricia Hoey-Carrothers","035758","Mobile Food Establishment","4/8/2022","LHD - Mobile Food Establishmen","Seasonal",,"365","346896","42.2926800838895","-83.144697665598"
"1820","The Hot Dog Man","2727 Russell","48207","Bert W. Dearing","035813","Mobile Food Establishment",,"LHD - Mobile Food Establishmen","Open",,"180","258944","42.3473063886651","-83.0418002572407"
"1821","Metro Vending","515 10th Street","48216","Mario Giacona","035851","Other",,"LHD - Vending","Open",,"180",,,
"1822","AVI Foodsystems","6700 Lynch Rd.","48234","Michael Sofranko","035856","Other",,"LHD - Vending","Open",,"500","399213","42.4035098137944","-83.029380830252"
"1823","Don's Vending Service","22355 8 Mile Rd. W.","48219","Don Hesse","035857","Other",,"LHD - Vending","Open",,"180","105461","42.4426316916405","-83.2642481869479"
"1824","Koolies","2203 Woodward","48201","Sheree Ray","035875","Other","4/28/2015","LHD - Vending","Open",,"500","348646","42.3383102399998","-83.05226135"
"1825","Koolies","5101 Nevada E.","48234","Sheree Ray","035876","Other",,"LHD - Vending","Open",,"500",,,
"1826","Continental Canteen","3520 Rivard","48207","Steve Laporte","035890","Other",,"LHD - Vending","Open",,"500","259080","42.3516055828727","-83.0448402179176"
"1827","Continental Canteen","14255 Dequindre","48212","Steve Laporte","035891","Other",,"LHD - Vending","Open",,"500","271617","42.4151450327857","-83.0823452670921"
"1829","AVI Foodsystems","17601 Mound Rd.","48234","AVI FOODSYSTEMS INC","035902","Other",,"LHD - Vending","Open",,"180",,,
"1830","Koolies","2850 Grand Blvd. W.","48202","Sheree Ray","035904","Other","4/28/2015","LHD - Vending","Open",,"500","55990","42.3663943248584","-83.0823015031226"
"1831","Robinson Dairy Vending","2401 20th Street","48216","Frank Caramagno","035906","Other",,"LHD - Vending","Open",,"180","348688","42.3298577698909","-83.0846392191836"
"1832","Robinson Dairy Vending","5901 Conner","48213","Frank Caramagno","035908","Other",,"LHD - Vending","Open",,"180","294836","42.3942624114784","-82.9867678707558"
"1833","Robinson Dairy Vending","8551 Greenfield","48228","Frank Caramagno","035910","Other",,"LHD - Vending","Open",,"180","404381","42.3555807368287","-83.2006249624714"
"1835","Robinson Dairy Vending","1001 Fort W.","48226","Frank Caramagno","035913","Other",,"LHD - Vending","Open",,"180","257249","42.326111638372","-83.0569761237894"
"1837","Robinson Dairy Vending","2 Woodward","48226","Frank Caramagno","035917","Other",,"LHD - Vending","Open",,"180","294200","42.3296799283009","-83.0436670733541"
"1838","Robinson Dairy Vending","1401 Chene","48207","Frank Caramagno","035918","Other",,"LHD - Vending","Open",,"180","250261","42.3438201850183","-83.0272619814032"
"1839","Robinson Dairy Vending","1530 Trombly","48211","Frank Caramagno","035924","Other",,"LHD - Vending","Open",,"180","254535","42.3736159624845","-83.0540708906762"
"1840","Koolies","9300 Jefferson W.","48209","Sheree Ray","035926","Other","4/28/2015","LHD - Vending","Open",,"500","254180","42.2846766505444","-83.1253324017034"
"1841","Koolies","3501 Woodward","48201","Sheree Ray","035928","Other","4/28/2015","LHD - Vending","Open",,"500","228735","42.3464155708211","-83.0580947417405"
"1842","Koolies","100 Mack","48201","Sheree Ray","035929","Other",,"LHD - Vending","Open",,"500","230362","42.3476815323159","-83.0559842074085"
"1843","Canteen Vending","14805 Linwood","48238","Canteen Vending","035934","Other",,"LHD - Vending","Open",,"180","12291","42.3993321646812","-83.1291141771238"
"1844","Sterling Services","19951 Hoover","48205","Raymond Friedrick","035956","Other",,"LHD - Vending","Open",,"180","352964","42.4431686399999","-83.0074233999999"
"1845","AVI Foodsystems","4600 Nancy","48234","AVI Foodsystems","035994","Other",,"LHD - Vending","Open",,"180",,,
"1846","ROMAN VENDING CO","1200 OAKMAN","48238","ROMAN VENDING CO","036033","Other",,"LHD - Vending","Permanently Closed",,"180","12844","42.4012372685615","-83.1196056008734"
"1847","Robinson Dairy Vending","261 Mack","48201","Frank Caramagno","036047","Other",,"LHD - Vending","Open",,"335","233095","42.3498572993695","-83.0555967434058"
"1848","Continental Services","3132 Trumbull","48216","Continental Services","036049","Other",,"LHD - Vending","Open",,"180",,,
"1850","MODERN VENDING SERVICE CO","6700 OUTER DR W.","48235","MODERN VENDING SERVICE CO","036080","Other",,"LHD - Vending","Permanently Closed",,"180","65469","42.4208711704718","-83.1930216370258"
"1851","Modern Vending","8800 Dix","48209","Mike McToggart","036081","Other",,"LHD - Vending","Open",,"500","254238","42.318024162384","-83.138877853161"
"1852","Total Vending","18718 Borman","48228","David Wallen","036087","Other",,"LHD - Vending","Open",,"180",,,
"1853","Sterling Services","11201 Conner","48213","Raymond Friedrick","036095","Other",,"LHD - Vending","Open",,"180","254782","42.4053667809485","-83.0001534354396"
"1854","AVI FOODSYSTEMS INC","12501 CHRYSLER FREEWAY","48207","AVI FOODSYSTEMS INC","036099","Other",,"LHD - Vending","Temporarily Closed",,"180",,,
"1855","AVI Foodsystems","11570 Warren Ave. E.","48214","AVI Foodsystems","036100","Other",,"LHD - Vending","Open",,,"254621","42.3858099348827","-82.9797499217735"
"1856","AVI Foodsystems","20000 Conner Ave.","48234","AVI Foodsystems","036101","Other",,"LHD - Vending","Open",,"180","538965","42.4432833669031","-83.0172643324618"
"1857","Continental Canteen","1200 Woodland","48211","Steve Laporte","036138","Other",,"LHD - Vending","Open",,"500","5037","42.3968035233811","-83.0753791262145"
"1859","Modern Vending","3663 Woodward","48201","Modern Vending","036142","Other",,"LHD - Vending","Open",,"180","230848","42.3478302725912","-83.0586262057594"
"1860","That Sandwich Place","200 Rennaissanc Center A-8320","48243","Carl Cammarata","036889","Fixed Establishment",,"Food Service Establishment","Open",,"335","347815","42.3298225399999","-83.04071807"
"1861","The Blend II","3044 Grand Blvd. W.","48202","Gary Rumpp","036890","Fixed Establishment","4/28/2006","Food Service Establishment","Open",,"500","536124","42.3684003096473","-83.0751492162887"
"1862","MS DEB'S ICE CREAM","13245 MCNICHOLS W.","48235","THORNTON DEBORAH","036895","Fixed Establishment",,"Food Service Establishment",,,"180","351167","42.4163207999999","-83.17604827"
"1863","New Law Elementary","19411 Cliff","48235","Board of Education","036896","Fixed Establishment","4/15/2019","Public School","Open","Medium","180","268649","42.4378199848376","-83.029389910373"
"1864","Hec's Stables","20005 Van Dyke Ave.","48234","ROBERT N VANMAELLE","036898","Fixed Establishment","4/12/2022","Food Service Establishment","Open",,"335","543811","42.4429397937386","-83.0249114002737"
"1865","Detroit Housing Commission","1231 Selden, Bldg. #503","48201","Detroit Area Agency on Aging","220242","Fixed Establishment","9/25/2019","Food Service Establishment","Open","Medium","365","44638","42.3444417760859","-83.0711274580161"
"1866","Lee's Texas Style Bar-B-Que","14001 Fenkell","48227","Felicia Loretta Poole","202798","Fixed Establishment","5/5/2022","Food Service Establishment","Open",,"150","86631","42.4018072031396","-83.1825198083608"
"1867","GPCR Management Co.","4831 Canyon Dr.","48236","GPCR Management Co.","036902","Fixed Establishment","5/7/2014","Food Service Establishment","Open",,"335","539808","42.4094666140117","-82.9155225268244"
"1868","WE Care Senior Meal Program","8720 Puritan Ave.","48238","WE Care Senior Meal Program","046702","Fixed Establishment","4/26/2016","Food Service Establishment","Permanently Closed",,"335","350247","42.4099954108057","-83.1573692163853"
"1869","Little Caesar's Pizza #24","10200 Seven Mile Rd. W.","48221","Little Caesars Enterprises, In","036904","Fixed Establishment","4/12/2022","Food Service Establishment","Open",,"150","26649","42.4315759554182","-83.1634516667263"
"1870","Belle Isle Pizza (fka) Garalino's Pizza","7869 Jefferson Ave. E.","48214","leor Barak","082026","Fixed Establishment","4/20/2022","Food Service Establishment","Open",,"335","281947","42.3510901234867","-82.9957848303617"
"1871","Clay Super Coney Island","1141 Clay St.","48211","Tush Enterprises Inc","036906","Fixed Establishment","4/1/2022","Food Service Establishment","Open","High","150","342939","42.3782899094338","-83.0638534879036"
"1872","Terry's Casablanca","6366 Gratiot Ave.","48207","Casablanca, Inc","ps073118","Fixed Establishment","4/14/2016","Food Service Establishment","Open",,"335","542478","42.3655548926555","-83.0231318304515"
"1873","Suite 100","15789 Schaefer Hwy.","48227","C-Lark Corp.","036910","Fixed Establishment","4/26/2022","Food Service Establishment","Open",,"335","87528","42.4073567401666","-83.1795681867315"
"1875","Greater Grace Temple","23500 Seven Mile Rd. W.","48219","Greater Grace Temple, Inc.","037029","Fixed Establishment","5/1/2019","Food Service Establishment","Open",,"150","536003","42.4298549299208","-83.2709416924632"
"1876","Metro Kitchen","18434 Wyoming","48221","Veodis Gaines","037035","Fixed Establishment","7/5/2007","Food Service Establishment","Open",,"335","538570","42.4265211472613","-83.1605012020621"
"1877","Fish Pan Fish Market","18414 Wyoming Ave.","48221","Ray Banks","037036","Fixed Establishment","4/30/2009","Food Service Establishment","Open",,"335","21846","42.4262447959572","-83.1604793780715"
"1878","DUBLIN","6500 MT ELLIOTT","48221","REEDY JAMES P","037006","Other",,"LHD - Vending","Permanently Closed",,"180","58421","42.3825934453345","-83.036061042411"
"1879","First Congregational Church","33 Forest Ave. E.","48201","First Congregational Church","037075","Fixed Establishment",,"Food Service Establishment","Open","Medium","335","262840","42.3553006981093","-83.0625546973904"
"1880","Holistic Development Center","17425 Second Ave.","48203","Karen Johnson Moore","037105","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","418452","42.4189051836332","-83.1105125145915"
"1882","City Pekin Chinese Food","6905 Jefferson Ave. E.","48207","Huang Corporation","043347","Fixed Establishment","5/5/2022","Food Service Establishment","Open",,"150","275547","42.3466418190802","-83.0039125359898"
"1883","AJ's Place","11601 Whittier","48224","Annette Berger","037110","Fixed Establishment","5/19/2015","Food Service Establishment","Open",,"335","303398","42.4200876281577","-82.9613867611971"
"1884","Friendship Meadows Senior Apt & Comm Crt","3930 Rivard St.","48207","Forest Park Plaza NonP Hou Cor","073933","Fixed Establishment","4/20/2020","Food Service Establishment","Permanently Closed","Medium","335",,,
"1885","Fat-n-Juicy Smoke Bone","12351 Morang","48224","Charles E. Davis","037113","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"150","537078","42.4279536904289","-82.9551768188145"
"1886","Detroit Academy of Arts & Sciences MS","2260 Medbury","48211","Detroit Academy of A & S","037114","Fixed Establishment",,"Non-Public School","Permanently Closed",,"180",,,
"1887","Mega Coney Island","9951 Gratiot","48213","Sherri Kole","060491","Fixed Establishment",,"Food Service Establishment","Temporarily Closed",,"150","284951","42.3937429056147","-83.0054592232584"
"1888","BAL Inc/ Touch Lounge","15606 Joy Rd.","48228","Backstreet at Large, Inc.","053704","Fixed Establishment","4/29/2014","Food Service Establishment","Open",,"150","351868","42.3595903528423","-83.1988114499831"
"1889","Robin Hoods Inn","19706 Sherwood","48234","MARMIRON INC","037118","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","266182","42.4402145731662","-83.0339425650436"
"1890","Mosul Restaurant","443 Seven Mile Rd. W.","48203","Vincent Jarbou","037119","Fixed Establishment","5/26/2007","Food Service Establishment","Permanently Closed",,"150",,,
"1892","Wine Basket","16450 Warren Ave. E.","48224","Mehson Yono","037266","Fixed Establishment","4/28/2009","Food Service Establishment","Open",,"335","458734","42.4032488396015","-82.9366352435065"
"1893","Club Liquid","3537 Seven Mile Rd. E.","48234","Garnet W. Beetham","037532","Fixed Establishment","7/31/2013","Food Service Establishment","Open",,"335","349074","42.4332466099999","-83.0686950599999"
"1894","Thurgood Marshall Elementary","15531 Linwood","48238","Detroit Board Of Education","037535","Fixed Establishment","6/1/2020","Public School","Open",,"180","8366","42.4060026584016","-83.1281598469563"
"1895","L. George's Coney Island ","13635 McNichols Rd. W.","48235","LGS Ventures LLC","200048","Fixed Establishment","4/27/2022","Food Service Establishment","Open",,"150","89282","42.4163371128831","-83.18070198982"
"1896","Birrieria Jalisco","4458 Vernor St. W.","48209","Raul Roso","065379","Fixed Establishment",,"Food Service Establishment","Open",,"180","541661","42.3200215464856","-83.0969267119204"
"1897","Motown Cafe","19638 Van Dyke Ave.","48234","Marjan Bujaj","065381","Fixed Establishment","4/21/2014","Food Service Establishment","Open",,"150","268181","42.4394203770556","-83.0240382517105"
"1898","Silver Plate Coney Island","18400 Plymouth Rd.","48228","Ali Rahal","018400","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"335","538560","42.3725103596617","-83.220862864499"
"1899","Inuendo","744  Savannah St. E.","48203","James Stewart","255912","Fixed Establishment","5/5/2022","Food Service Establishment","Open","Medium","335","159328","42.425486252841","-83.0949283690414"
"1900","The Quiet Storm Lounge","14549 GRATIOT","48205","Quiet Storm Enterprises, Inc.","037547","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"335",,,
"1901","Black Horse Cantina","7844 Jefferson W.","48209","Jaime Carrillo","075691","Fixed Establishment","4/12/2019","Food Service Establishment","Open",,"335","3447","42.2930034962647","-83.1124750555047"
"1902","Nikki's Place & Lounge","17200 Harper Ave.","48224","Lawrence Brink","037550","Fixed Establishment","6/3/2020","Food Service Establishment","Open",,"335","307849","42.4171528299264","-82.9346450164364"
"1903","Bottoms Up Bar & Grill","19224 Warren Ave. W.","48228","Jeanisla Williams","NK0710","Fixed Establishment",,"Food Service Establishment","Permanently Closed","Medium","335","535837","42.3434851522881","-83.2286246475981"
"1904","Goodlife Lounge","630 Woodward","48226","Daniel Stollman","046713","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"335","33420","42.3308694996388","-83.045687119689"
"1905","Robinson Dairy Vending","4747 Woodward","48201","Frank Caramagno","037113","Other",,"LHD - Vending","Open",,"180","262800","42.35528154542","-83.0638519653845"
"1906","Total Vending","444 Michigan","48226","David Wallen","037115","Other",,"LHD - Vending","Open",,"180","6394","42.3320405814186","-83.0535918894314"
"1907","Total Vending","3685 Central","48210","Joann Trevisan","037117","Other",,"LHD - Vending","Open",,"500","349096","42.3228211968715","-83.1349249390903"
"1908","BOB'S GOURMET DELIGHT","1155 GRATIOT","48207","ROBERT LOBERT","037131","Other",,"LHD - Vending","Temporarily Closed",,"180","348242","42.3428774702465","-83.0423171153139"
"1910","V I P Coney Island","14300 Gratiot Ave.","48205","Xhevalin Marku","","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"150","351426","42.4352111799999","-82.97740173"
"1911","United Grill ","18801 Conant","48234","Anton's Place LLC ","260469","Fixed Establishment","4/20/2022","Food Service Establishment","Open","High","150","352626","42.4307342092015","-83.0726269026184"
"1912","Fish & Chicken Land","17602 Seven Mile Rd. W.","48235","Mohammed Chaar","037629","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"150","352366","42.4303398099999","-83.21635437"
"1913","Happy's Pizza #4","16850 Schaefer Hwy.","48235","Tammy Berry","037632","Fixed Establishment","4/12/2022","Food Service Establishment","Open",,"150","352171","42.4149911814673","-83.179017107223"
"1914","Paradise Vending","12141 Charlevoix","48215","Leonard Cianciolo","new","Other",,"LHD - Vending","Open",,"180","256516","42.3796101582331","-82.9663906692965"
"1915","Paradise Ice Cream","1840 Holbrook","48212","Leonard Cianciolo","037163","Other",,"LHD - Vending","Open",,"180","538563","42.3879610681736","-83.0631588619222"
"1916","Paradise Ice Cream","1840 Holbrook","48212","Leonard Cianciolo","037170","Other",,"LHD - Vending","Open",,"180","538563","42.3879610681736","-83.0631588619222"
"1917","Dog House Coney Island","19344 Warren Ave. W.","48228","Adriatik Zekolli","066463","Fixed Establishment","5/9/2010","Food Service Establishment","Temporarily Closed",,"150",,,
"1918","Sambo's Fish & Chicken Coop","12715 Harper","48215","Mack Beale","037766","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","229334","42.4016197971831","-82.9755542663577"
"1919","L & L Adult Day Care","1485 Outer Dr. E.","48234","Detroit Area Agency on Aging","037819","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"335","280368","42.4404278428083","-83.0809147094271"
"1921","Envy","234 Larned W.","48226","James Williams","sj234","Fixed Establishment","11/9/2009","Food Service Establishment","Open",,"500","536002","42.3284163913545","-83.0482052801929"
"1922","New Law Annex","19490 Carrie","48234","Detroit Board of Education","037882","Fixed Establishment",,"Public School","Permanently Closed","Medium","180","538847","42.4381150495667","-83.0302547954806"
"1923","Tony's Soul Food","12944 Seven Mile Rd. E.","48205","Anthony W. Johnson","037934","Fixed Establishment","12/4/2006","Food Service Establishment","Temporarily Closed",,"150","25166","42.4313952904664","-83.1737973901688"
"1924","Canteen Vending","1001 Fort W.","48226","Canteen Vending","037252","Other",,"LHD - Vending","Open",,"180","257249","42.326111638372","-83.0569761237894"
"1925","Crazy Joe's Pizza","15224 Wyoming Ave.","48238","Matthew Enterprises","050007","Fixed Establishment",,"Food Service Establishment","Open",,"150","351767","42.4021558886956","-83.1593459108548"
"1926","Sodexho","160 Fort W.","48226","Sodexho","037976","Fixed Establishment",,"Food Service Establishment","Open",,"150","296287","42.3305772922256","-83.0485777079634"
"1928","Subway","17132 Warren E.","48224","","037989","Fixed Establishment","4/28/2006","Food Service Establishment","Open",,"335","535680","42.4061589144869","-82.9289240249282"
"1929","Willie Bee's Breakfast and Deli","12 State Fair E.","48203","Joanna Kellom","037995","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","421056","42.4392929635475","-83.1021871983772"
"1930","Detroit Grill King BBQ Smokehouse","1200 State Fair E.","48203","Mr. Felton","037997","Fixed Establishment","12/4/2006","Food Service Establishment","Temporarily Closed",,"150","535224","42.439640632664","-83.0916472605316"
"1931","Tao's New China","18345 Plymouth Rd.","48228","Tao Jiang","0640901","Fixed Establishment","4/28/2010","Food Service Establishment","Open",,"150","352489","42.3718539670135","-83.2201284066377"
"1932","Hernandez Center Head Start","2051 Rosa Parks Blvd.","48216","MATRIX HEAD START","038001","Fixed Establishment","4/27/2016","Food Service Establishment","Permanently Closed",,"180","348599","42.3300247099999","-83.07176208"
"1933","Warrendale Academy","19400 Sawyer","48228","National Heritage Academies","038005","Fixed Establishment","4/25/2022","Non-Public School","Open",,"180","352826","42.3469581599999","-83.2306747399999"
"1934","Steve's Soul Food-Commissary","8443-47 Grand River Ave.","48204","Steven M. Radden","208169","Fixed Establishment",,"Food Service Establishment","Open",,"150",,,
"1935","Kams Chop Suey","5113 Seven Mile Rd. E.","48234","Hui Qing Wu","048782","Fixed Establishment",,"Food Service Establishment","Open","High","150","299699","42.4335598077099","-83.0524245393281"
"1936","Great Wall","3345 Davison Ave. W.","48238","Ming Rong Chen","038016","Fixed Establishment","4/27/2011","Food Service Establishment","Permanently Closed",,"150","439372","42.3898282405606","-83.1298809245485"
"1937","Nevada Coney Island","18000 Ryan Rd.","48212","Lula DushaJ","057741","Fixed Establishment","4/21/2022","Food Service Establishment","Open","Medium","150","297447","42.4260356101443","-83.0624832540001"
"1938","Linwood Grill","13736 Linwood St.","48238","Lui","038051","Fixed Establishment","4/17/2006","Food Service Establishment","Permanently Closed",,"150","537506","42.3952608071423","-83.1232611408978"
"1939","Subway #11782","15811 McNichols Ave. W. ","48235","Six-K Enterprises, Inc.","038057","Fixed Establishment","4/30/2013","Food Service Establishment","Permanently Closed",,"335","351919","42.4156990403784","-83.2025388293382"
"1940","Regine's off the Park/d.b.a. Palladium","711 McNichols E.","48203","Reginald Thompson","038151","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150",,,
"1941","All Star Services","4600 Bellevue St.","48207","Jeffrey Smith","037410","Other","5/6/2013","LHD - Vending","Open",,"500",,,
"1942","Kentucky Fried Chicken F428120","22345 Grand River Ave.","48219","FQSR LLC dba KBP Foods","202825","Fixed Establishment","4/26/2022","Food Service Establishment","Open",,"150","353240","42.4178004505413","-83.2618767424571"
"1943","Hawaiian Cafe","15744 Warren Ave. W.","48228","Zaher El-Habhab","038458","Fixed Establishment","5/12/2022","Food Service Establishment","Open",,"335","215825","42.3438668399214","-83.199589222362"
"1944","Harpo's USA Concerts","14238 Harper Ave.","48213","Ruzvelt Stevanovski","229275","Fixed Establishment",,"Food Service Establishment","Temporarily Closed",,"365","351406","42.4038564114402","-82.9664594661868"
"1945","CA Goodies to Go","10223 Whittier Ave.","48224","Charles Anderson","038461","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed","Medium","335","536699","42.4150193874325","-82.9490368523128"
"1947","The Apartments Music Lounge","1500 Woodward","48226","Charles Fenn","038463","Fixed Establishment","5/5/2022","Food Service Establishment","Open",,"500","15513","42.3352062969176","-83.0490900795333"
"1948","Momma's Coney Island","12521 Mack Ave.","48215","A&J Holding","821-8075","Fixed Establishment",,"Food Service Establishment","Open",,"150",,,
"1950","Paradise Ice Cream","1840 Holbrook","48212","Leonard Cianciolo","037419","Other",,"LHD - Vending","Open",,"180","538563","42.3879610681736","-83.0631588619222"
"1952","Historic Eastlake Church","12400 Jefferson Ave. E.","48215","Eastlake Church","038562","Fixed Establishment",,"Food Service Establishment","Temporarily Closed",,"150","340068","42.3688496128289","-82.9598951173466"
"1953","Main Street Grill and Coney Island","1985 Jefferson Ave. E.","48207","Salim Attisha/Rrok Vuktilaj","038603","Fixed Establishment",,"Food Service Establishment","Open","High","150","327744","42.3366743545335","-83.0268893905739"
"1954","Cafe 333","333 Fort W.","48226","Abro Raad","038606","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","36077","42.3292601735506","-83.0498677641274"
"1955","Bahn Thai","A1034 Renaissance Center Food Court","48243","Pa Deu Vang","050834","Fixed Establishment","6/5/2007","Food Service Establishment","Open",,"150",,,
"1956","Variety Food Services","615 Lafayette W.","48226","John Nowak","038610","Fixed Establishment","4/4/2008","Food Service Establishment","Open",,"150","289813","42.3284128883413","-83.0540887088474"
"1957","Zef's Coney Island","1249 Washington Blvd.","48226","Djelos Paljusevic","046790","Fixed Establishment","4/30/2008","Food Service Establishment","Open",,"150","29902","42.3331654617777","-83.0515804673849"
"1958","Hollywood Coney Island","20240 Grand River Ave.","48219","Binak Prekaj","263438","Fixed Establishment",,"Food Service Establishment","Open",,"150","127874","42.4097499524086","-83.2400276561362"
"1959","L. B. Cafe","6500 Hanson","48210","Laudell Buckmon","038624","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","542514","42.3376597121503","-83.1284504562375"
"1960","Prestige Club","22925 Eight Mile Rd. W.","48219","Badawi Inc./Hassan Badawi","","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"335","353267","42.4427002009919","-83.2691926448555"
"1961","Subway 12011","13222 Jefferson Ave. E.","48215","Hussien Obeid","077562","Fixed Establishment","5/31/2017","Food Service Establishment","Permanently Closed",,"335","351156","42.3699378899999","-82.94976806"
